model_key,mode,gate_type,feature_bundle,selected_trial,params_json,category_top_k,dataset_top_k,cluster_top_k,threshold,accuracy_mean,accuracy_std,open_precision_mean,open_precision_std,open_recall_mean,open_recall_std,open_f1_mean,open_f1_std,closed_precision_mean,closed_precision_std,closed_recall_mean,closed_recall_std,closed_f1_mean,closed_f1_std,pr_auc_closed_mean,pr_auc_closed_std
rf,single,production,low_plus_medium,7,"{""class_weight"": {""0"": 4.0, ""1"": 1.0}, ""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""min_samples_split"": 11, ""n_estimators"": 525}",20,20,45,0.5,0.9052554954499848,0.004712051141752954,0.9124136039814265,0.002410979635325025,0.9908333333333335,0.004065088352134241,0.9500034657162003,0.0025173250845745504,0.40258981758981766,0.2287664954877423,0.055451127819548876,0.029996328664969717,0.09581668121068578,0.04983920922666026,0.21459843358056,0.038662773061580814
rf,single,production,low_plus_medium,7,"{""class_weight"": {""0"": 4.0, ""1"": 1.0}, ""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""min_samples_split"": 11, ""n_estimators"": 525}",20,20,55,0.5,0.9025523234194224,0.004829559598373276,0.9125369322693032,0.0025614104905962096,0.9873809523809525,0.004298921448873306,0.9484793859362584,0.002601058648453109,0.32583074333074336,0.14348221460046762,0.060233918128654966,0.030171079609039246,0.10062670031805387,0.04816275583857903,0.2098392346536121,0.03178021637346052
rf,single,production,low_plus_medium,7,"{""class_weight"": {""0"": 4.0, ""1"": 1.0}, ""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""min_samples_split"": 11, ""n_estimators"": 525}",20,25,35,0.5,0.9024444491219208,0.004948039433115224,0.9121672118800622,0.002760174462529922,0.9877380952380952,0.004741025655176186,0.948442244864291,0.002672112530199293,0.32264550264550257,0.1702925978457383,0.05553467000835422,0.03234431620924035,0.0928516066734728,0.05168167166253445,0.20575098997244118,0.033606471685290705
rf,single,production,low_plus_medium,7,"{""class_weight"": {""0"": 4.0, ""1"": 1.0}, ""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""min_samples_split"": 11, ""n_estimators"": 525}",20,25,45,0.5,0.9052554954499848,0.004712051141752954,0.9124136039814265,0.002410979635325025,0.9908333333333335,0.004065088352134241,0.9500034657162003,0.0025173250845745504,0.40258981758981766,0.2287664954877423,0.055451127819548876,0.029996328664969717,0.09581668121068578,0.04983920922666026,0.21459843358056,0.038662773061580814
rf,single,production,low_plus_medium,7,"{""class_weight"": {""0"": 4.0, ""1"": 1.0}, ""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""min_samples_split"": 11, ""n_estimators"": 525}",20,25,55,0.5,0.9025523234194224,0.004829559598373276,0.9125369322693032,0.0025614104905962096,0.9873809523809525,0.004298921448873306,0.9484793859362584,0.002601058648453109,0.32583074333074336,0.14348221460046762,0.060233918128654966,0.030171079609039246,0.10062670031805387,0.04816275583857903,0.2098392346536121,0.03178021637346052
rf,single,production,low_plus_medium,7,"{""class_weight"": {""0"": 4.0, ""1"": 1.0}, ""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""min_samples_split"": 11, ""n_estimators"": 525}",20,30,35,0.5,0.9024444491219208,0.004948039433115224,0.9121672118800622,0.002760174462529922,0.9877380952380952,0.004741025655176186,0.948442244864291,0.002672112530199293,0.32264550264550257,0.1702925978457383,0.05553467000835422,0.03234431620924035,0.0928516066734728,0.05168167166253445,0.20575098997244118,0.033606471685290705
rf,single,production,low_plus_medium,7,"{""class_weight"": {""0"": 4.0, ""1"": 1.0}, ""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""min_samples_split"": 11, ""n_estimators"": 525}",20,30,45,0.5,0.9052554954499848,0.004712051141752954,0.9124136039814265,0.002410979635325025,0.9908333333333335,0.004065088352134241,0.9500034657162003,0.0025173250845745504,0.40258981758981766,0.2287664954877423,0.055451127819548876,0.029996328664969717,0.09581668121068578,0.04983920922666026,0.21459843358056,0.038662773061580814
rf,single,production,low_plus_medium,7,"{""class_weight"": {""0"": 4.0, ""1"": 1.0}, ""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""min_samples_split"": 11, ""n_estimators"": 525}",20,30,55,0.5,0.9025523234194224,0.004829559598373276,0.9125369322693032,0.0025614104905962096,0.9873809523809525,0.004298921448873306,0.9484793859362584,0.002601058648453109,0.32583074333074336,0.14348221460046762,0.060233918128654966,0.030171079609039246,0.10062670031805387,0.04816275583857903,0.2098392346536121,0.03178021637346052
rf,single,production,low_plus_medium,7,"{""class_weight"": {""0"": 4.0, ""1"": 1.0}, ""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""min_samples_split"": 11, ""n_estimators"": 525}",20,35,35,0.5,0.9024444491219208,0.004948039433115224,0.9121672118800622,0.002760174462529922,0.9877380952380952,0.004741025655176186,0.948442244864291,0.002672112530199293,0.32264550264550257,0.1702925978457383,0.05553467000835422,0.03234431620924035,0.0928516066734728,0.05168167166253445,0.20575098997244118,0.033606471685290705
rf,single,production,low_plus_medium,7,"{""class_weight"": {""0"": 4.0, ""1"": 1.0}, ""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""min_samples_split"": 11, ""n_estimators"": 525}",20,35,45,0.5,0.9052554954499848,0.004712051141752954,0.9124136039814265,0.002410979635325025,0.9908333333333335,0.004065088352134241,0.9500034657162003,0.0025173250845745504,0.40258981758981766,0.2287664954877423,0.055451127819548876,0.029996328664969717,0.09581668121068578,0.04983920922666026,0.21459843358056,0.038662773061580814
